node1	node2	node1_string_id	node2_string_id	weight1	weight2
RPS8	YBX1	9606.ENSP00000379888	9606.ENSP00000361626	0.416	0.416
EPRS	RPS16	9606.ENSP00000355890	9606.ENSP00000367806	0.417	0.417
FBL	NSUN2	9606.ENSP00000221801	9606.ENSP00000264670	0.417	0.417
RPL13	TEX10	9606.ENSP00000307889	9606.ENSP00000364037	0.417	0.417
G3BP1	ZC3HAV1	9606.ENSP00000377681	9606.ENSP00000242351	0.419	0.418
CDC42	EPHA2	9606.ENSP00000497733	9606.ENSP00000351209	0.42	0.42
DDRGK1	EMD	9606.ENSP00000346483	9606.ENSP00000358857	0.42	0.42
DDX21	DHX9	9606.ENSP00000346120	9606.ENSP00000356520	0.42	0.42
DDX39B	RBM39	9606.ENSP00000416269	9606.ENSP00000253363	0.42	0.42
DDX3X	RPS3	9606.ENSP00000494040	9606.ENSP00000278572	0.42	0.42
DNAJA1	TUBB	9606.ENSP00000369127	9606.ENSP00000339001	0.42	0.42
EFTUD2	RPS17	9606.ENSP00000392094	9606.ENSP00000498019	0.42	0.42
ELAVL1	PCBP2	9606.ENSP00000385269	9606.ENSP00000352438	0.42	0.42
EXOSC6	PSMA3	9606.ENSP00000398597	9606.ENSP00000216455	0.42	0.42
G3BP1	RPS11	9606.ENSP00000377681	9606.ENSP00000270625	0.42	0.42
G3BP1	NUP214	9606.ENSP00000377681	9606.ENSP00000352400	0.42	0.42
G3BP2	WDR36	9606.ENSP00000352738	9606.ENSP00000423067	0.42	0.42
MCM5	SF3A1	9606.ENSP00000216122	9606.ENSP00000215793	0.42	0.42
MYO1B	PPP1CC	9606.ENSP00000376132	9606.ENSP00000341779	0.42	0.42
RBM39	SF3B3	9606.ENSP00000253363	9606.ENSP00000305790	0.42	0.42
CALM3	FLNA	9606.ENSP00000291295	9606.ENSP00000358866	0.421	0.42
DAP3	RBM39	9606.ENSP00000357320	9606.ENSP00000253363	0.421	0.42
DARS2	KARS	9606.ENSP00000497569	9606.ENSP00000325448	0.421	0.42
EEF1A1	PKM	9606.ENSP00000339063	9606.ENSP00000320171	0.421	0.42
EGFR	EMD	9606.ENSP00000275493	9606.ENSP00000358857	0.421	0.42
EIF4A3	LBR	9606.ENSP00000497641	9606.ENSP00000339883	0.421	0.42
FABP5	PGAM1	9606.ENSP00000297258	9606.ENSP00000359991	0.421	0.42
FABP5	FKBP1A	9606.ENSP00000297258	9606.ENSP00000383003	0.421	0.42
GNL3	RBBP7	9606.ENSP00000395772	9606.ENSP00000369424	0.421	0.42
HNRNPH1	SFPQ	9606.ENSP00000349168	9606.ENSP00000349748	0.421	0.42
HSPA5	PSMA2	9606.ENSP00000324173	9606.ENSP00000223321	0.421	0.42
MCM5	SF3A3	9606.ENSP00000216122	9606.ENSP00000362110	0.421	0.42
NAT10	RPL4	9606.ENSP00000257829	9606.ENSP00000311430	0.421	0.421
PABPC1	RUVBL1	9606.ENSP00000313007	9606.ENSP00000318297	0.421	0.42
RBM39	SF3A1	9606.ENSP00000253363	9606.ENSP00000215793	0.421	0.42
RBM39	RPS2	9606.ENSP00000253363	9606.ENSP00000341885	0.421	0.42
RPSA	SF3B1	9606.ENSP00000389351	9606.ENSP00000335321	0.421	0.42
RPSA	YBX1	9606.ENSP00000389351	9606.ENSP00000361626	0.421	0.421
SDHA	TRAP1	9606.ENSP00000264932	9606.ENSP00000246957	0.421	0.42
ADAR	RBM39	9606.ENSP00000357459	9606.ENSP00000253363	0.422	0.422
ALDH1B1	XRN2	9606.ENSP00000366927	9606.ENSP00000366396	0.422	0.422
CCT8	NUP43	9606.ENSP00000286788	9606.ENSP00000342262	0.422	0.422
CS	SLC25A1	9606.ENSP00000342056	9606.ENSP00000215882	0.422	0.422
CTNNB1	HSP90AB1	9606.ENSP00000495360	9606.ENSP00000360609	0.422	0.422
DDX21	PRPF8	9606.ENSP00000346120	9606.ENSP00000460348	0.422	0.422
DDX5	RBM39	9606.ENSP00000225792	9606.ENSP00000253363	0.422	0.422
DDX56	DKC1	9606.ENSP00000258772	9606.ENSP00000358563	0.422	0.422
DHX15	RBM39	9606.ENSP00000336741	9606.ENSP00000253363	0.422	0.422
DHX30	RBM39	9606.ENSP00000405620	9606.ENSP00000253363	0.422	0.422
EIF3A	G3BP1	9606.ENSP00000358140	9606.ENSP00000377681	0.422	0.422
EIF3L	G3BP1	9606.ENSP00000499067	9606.ENSP00000377681	0.422	0.422
ELAVL1	RBM39	9606.ENSP00000385269	9606.ENSP00000253363	0.422	0.422
G3BP1	RPL6	9606.ENSP00000377681	9606.ENSP00000403172	0.422	0.422
G3BP1	RPS18	9606.ENSP00000377681	9606.ENSP00000393241	0.422	0.422
G3BP1	RPLP0	9606.ENSP00000377681	9606.ENSP00000449328	0.422	0.422
G3BP1	RPL27	9606.ENSP00000377681	9606.ENSP00000464813	0.422	0.422
G3BP1	RPL17	9606.ENSP00000377681	9606.ENSP00000463842	0.422	0.422
G3BP1	RPS17	9606.ENSP00000377681	9606.ENSP00000498019	0.422	0.422
G3BP1	RPS8	9606.ENSP00000377681	9606.ENSP00000379888	0.422	0.422
G3BP2	RPL15	9606.ENSP00000352738	9606.ENSP00000309334	0.422	0.422
G3BP2	RPL18	9606.ENSP00000352738	9606.ENSP00000447001	0.422	0.422
G3BP2	RPS13	9606.ENSP00000352738	9606.ENSP00000435777	0.422	0.422
G3BP2	RPS17	9606.ENSP00000352738	9606.ENSP00000498019	0.422	0.422
G3BP2	RPL27	9606.ENSP00000352738	9606.ENSP00000464813	0.422	0.422
HNRNPA0	RBM39	9606.ENSP00000316042	9606.ENSP00000253363	0.422	0.422
HSD17B10	PHB	9606.ENSP00000168216	9606.ENSP00000479488	0.422	0.422
KPNB1	NUMA1	9606.ENSP00000290158	9606.ENSP00000377298	0.422	0.422
LDHA	PKM	9606.ENSP00000445175	9606.ENSP00000320171	0.422	0.422
PABPC1	RACK1	9606.ENSP00000313007	9606.ENSP00000426909	0.422	0.422
PABPC1	PCBP2	9606.ENSP00000313007	9606.ENSP00000352438	0.422	0.422
PCBP2	RBM39	9606.ENSP00000352438	9606.ENSP00000253363	0.422	0.422
PCBP2	RACK1	9606.ENSP00000352438	9606.ENSP00000426909	0.422	0.422
PRPF6	RBM39	9606.ENSP00000266079	9606.ENSP00000253363	0.422	0.422
PTCD3	RBM39	9606.ENSP00000254630	9606.ENSP00000253363	0.422	0.422
RBM39	RPL3	9606.ENSP00000253363	9606.ENSP00000346001	0.422	0.422
RBM39	SYNCRIP	9606.ENSP00000253363	9606.ENSP00000358635	0.422	0.422
RBM39	RPL18	9606.ENSP00000253363	9606.ENSP00000447001	0.422	0.422
RBM39	RPS24	9606.ENSP00000253363	9606.ENSP00000414321	0.422	0.422
RBM39	RPL10A	9606.ENSP00000253363	9606.ENSP00000363018	0.422	0.422
RBM39	RPL27	9606.ENSP00000253363	9606.ENSP00000464813	0.422	0.422
RBM39	RPLP0	9606.ENSP00000253363	9606.ENSP00000449328	0.422	0.422
RBM39	SF3A3	9606.ENSP00000253363	9606.ENSP00000362110	0.422	0.422
RBM39	SNRNP40	9606.ENSP00000253363	9606.ENSP00000263694	0.422	0.422
RBM39	RPL10	9606.ENSP00000253363	9606.ENSP00000413436	0.422	0.422
RBM39	RPSA	9606.ENSP00000253363	9606.ENSP00000389351	0.422	0.422
RBM39	RPL13A	9606.ENSP00000253363	9606.ENSP00000375730	0.422	0.422
RPS24	YBX1	9606.ENSP00000414321	9606.ENSP00000361626	0.422	0.422
BRIX1	RPL22	9606.ENSP00000338862	9606.ENSP00000346088	0.423	0.423
DDX3X	YBX1	9606.ENSP00000494040	9606.ENSP00000361626	0.423	0.422
DHX30	G3BP2	9606.ENSP00000405620	9606.ENSP00000352738	0.423	0.422
HSP90AA1	VCP	9606.ENSP00000335153	9606.ENSP00000351777	0.423	0.422
MRTO4	RPL10	9606.ENSP00000364320	9606.ENSP00000413436	0.423	0.423
C1QBP	NUP107	9606.ENSP00000225698	9606.ENSP00000229179	0.424	0.424
EFTUD2	RPS11	9606.ENSP00000392094	9606.ENSP00000270625	0.424	0.424
EFTUD2	RPS3	9606.ENSP00000392094	9606.ENSP00000278572	0.424	0.424
EFTUD2	RPL13	9606.ENSP00000392094	9606.ENSP00000307889	0.424	0.424
EFTUD2	RPL15	9606.ENSP00000392094	9606.ENSP00000309334	0.424	0.424
EFTUD2	RPL21	9606.ENSP00000392094	9606.ENSP00000346027	0.424	0.424
EFTUD2	RPS3A	9606.ENSP00000392094	9606.ENSP00000346050	0.424	0.424
EFTUD2	RPL5	9606.ENSP00000392094	9606.ENSP00000359345	0.424	0.424
EFTUD2	RPS8	9606.ENSP00000392094	9606.ENSP00000379888	0.424	0.424
EFTUD2	RPS18	9606.ENSP00000392094	9606.ENSP00000393241	0.424	0.424
EFTUD2	RPS24	9606.ENSP00000392094	9606.ENSP00000414321	0.424	0.424
EFTUD2	RPL18	9606.ENSP00000392094	9606.ENSP00000447001	0.424	0.424
G3BP2	RPS24	9606.ENSP00000352738	9606.ENSP00000414321	0.424	0.424
SET	TRIM28	9606.ENSP00000361777	9606.ENSP00000253024	0.424	0.424
DDX56	NOP2	9606.ENSP00000258772	9606.ENSP00000371858	0.425	0.425
G3BP1	RPS24	9606.ENSP00000377681	9606.ENSP00000414321	0.425	0.424
HNRNPUL1	NXF1	9606.ENSP00000375863	9606.ENSP00000436679	0.425	0.424
HSPA5	PDIA3	9606.ENSP00000324173	9606.ENSP00000300289	0.425	0.425
EFTUD2	RBM39	9606.ENSP00000392094	9606.ENSP00000253363	0.426	0.426
EIF4A1	EIF4A3	9606.ENSP00000293831	9606.ENSP00000497641	0.426	0.426
NUP88	NXF1	9606.ENSP00000458954	9606.ENSP00000436679	0.426	0.426
CDC5L	RPL13	9606.ENSP00000360532	9606.ENSP00000307889	0.427	0.426
CDC5L	PRKDC	9606.ENSP00000360532	9606.ENSP00000313420	0.427	0.426
DAP3	RPL10	9606.ENSP00000357320	9606.ENSP00000413436	0.427	0.427
HNRNPH1	HNRNPUL1	9606.ENSP00000349168	9606.ENSP00000375863	0.427	0.426
RPL8	ZC3HAV1	9606.ENSP00000262584	9606.ENSP00000242351	0.427	0.426
ACTR2	CCT5	9606.ENSP00000367220	9606.ENSP00000280326	0.428	0.428
DHX15	NOP58	9606.ENSP00000336741	9606.ENSP00000264279	0.428	0.428
CALM3	TTN	9606.ENSP00000291295	9606.ENSP00000467141	0.429	0.429
EXOSC4	WDR36	9606.ENSP00000315476	9606.ENSP00000423067	0.429	0.429
FARSB	IARS1	9606.ENSP00000281828	9606.ENSP00000364794	0.43	0.43
GNL3	NOP58	9606.ENSP00000395772	9606.ENSP00000264279	0.431	0.43
RPS16	SRPR	9606.ENSP00000367806	9606.ENSP00000328023	0.431	0.431
EIF3B	G3BP1	9606.ENSP00000354125	9606.ENSP00000377681	0.432	0.432
PHB	VDAC1	9606.ENSP00000479488	9606.ENSP00000378487	0.432	0.432
PHB2	YME1L1	9606.ENSP00000441875	9606.ENSP00000318480	0.432	0.432
RBM39	RPL13	9606.ENSP00000253363	9606.ENSP00000307889	0.432	0.432
RBM39	SF3B1	9606.ENSP00000253363	9606.ENSP00000335321	0.432	0.432
CTNNB1	SLIRP	9606.ENSP00000495360	9606.ENSP00000450909	0.433	0.433
FBLL1	RPS13	9606.ENSP00000473383	9606.ENSP00000435777	0.434	0.434
DDX56	WDR36	9606.ENSP00000258772	9606.ENSP00000423067	0.435	0.435
PNN	RBM39	9606.ENSP00000216832	9606.ENSP00000253363	0.435	0.435
DDX27	NOP2	9606.ENSP00000483495	9606.ENSP00000371858	0.436	0.436
NOP2	RPL17	9606.ENSP00000371858	9606.ENSP00000463842	0.436	0.436
PABPC1	YBX1	9606.ENSP00000313007	9606.ENSP00000361626	0.436	0.436
RBM39	SNRNP200	9606.ENSP00000253363	9606.ENSP00000317123	0.436	0.436
UPF1	YBX1	9606.ENSP00000470142	9606.ENSP00000361626	0.436	0.436
RBM39	RPS3	9606.ENSP00000253363	9606.ENSP00000278572	0.438	0.438
GNAI2	HSP90AB1	9606.ENSP00000312999	9606.ENSP00000360609	0.439	0.439
CANX	VDAC1	9606.ENSP00000247461	9606.ENSP00000378487	0.44	0.44
CCAR2	HSPD1	9606.ENSP00000310670	9606.ENSP00000340019	0.441	0.441
EXOSC4	NOP56	9606.ENSP00000315476	9606.ENSP00000370589	0.441	0.441
HSPA1B	HSPD1	9606.ENSP00000364801	9606.ENSP00000340019	0.441	0.441
RPL5	WDR18	9606.ENSP00000359345	9606.ENSP00000476117	0.441	0.441
EEF1A1	YBX1	9606.ENSP00000339063	9606.ENSP00000361626	0.442	0.442
EEF2	HNRNPH1	9606.ENSP00000307940	9606.ENSP00000349168	0.442	0.442
GNL3	RPL13	9606.ENSP00000395772	9606.ENSP00000307889	0.442	0.442
HNRNPK	SF3B3	9606.ENSP00000365458	9606.ENSP00000305790	0.442	0.442
ILF3	RBM39	9606.ENSP00000404121	9606.ENSP00000253363	0.442	0.442
ILF3	PABPC1	9606.ENSP00000404121	9606.ENSP00000313007	0.442	0.442
KARS	UBA1	9606.ENSP00000325448	9606.ENSP00000338413	0.442	0.442
NOP2	RPL3	9606.ENSP00000371858	9606.ENSP00000346001	0.442	0.442
SNRNP200	YBX1	9606.ENSP00000317123	9606.ENSP00000361626	0.442	0.442
ACTR2	CFL1	9606.ENSP00000367220	9606.ENSP00000432660	0.443	0.443
MTREX	RPL5	9606.ENSP00000230640	9606.ENSP00000359345	0.443	0.443
FBL	RPL4	9606.ENSP00000221801	9606.ENSP00000311430	0.444	0.444
NOP2	RPL26	9606.ENSP00000371858	9606.ENSP00000463784	0.444	0.444
TIMM50	TRIM28	9606.ENSP00000445806	9606.ENSP00000253024	0.445	0.445
ADAR	DHX9	9606.ENSP00000357459	9606.ENSP00000356520	0.446	0.446
CALM3	RALA	9606.ENSP00000291295	9606.ENSP00000005257	0.446	0.446
PHB	PRPF8	9606.ENSP00000479488	9606.ENSP00000460348	0.446	0.446
DDX56	NOP56	9606.ENSP00000258772	9606.ENSP00000370589	0.447	0.447
MSN	RHOA	9606.ENSP00000353408	9606.ENSP00000400175	0.448	0.448
RPS13	ZC3HAV1	9606.ENSP00000435777	9606.ENSP00000242351	0.448	0.448
G3BP1	NOLC1	9606.ENSP00000377681	9606.ENSP00000385410	0.449	0.449
MT-CO2	NDUFS3	9606.ENSP00000354876	9606.ENSP00000263774	0.449	0.449
HSP90AB1	NUP107	9606.ENSP00000360609	9606.ENSP00000229179	0.45	0.45
HSP90AB1	NUP85	9606.ENSP00000360609	9606.ENSP00000245544	0.45	0.45
NUP107	PRKDC	9606.ENSP00000229179	9606.ENSP00000313420	0.45	0.45
NUP85	PRKDC	9606.ENSP00000245544	9606.ENSP00000313420	0.45	0.45
NUP85	RANGAP1	9606.ENSP00000245544	9606.ENSP00000401470	0.45	0.45
PNPT1	TBRG4	9606.ENSP00000400646	9606.ENSP00000258770	0.45	0.45
RBM39	SRRM2	9606.ENSP00000253363	9606.ENSP00000301740	0.45	0.45
HSP90AA1	PPP2R1A	9606.ENSP00000335153	9606.ENSP00000324804	0.452	0.452
HSPA1B	RHOA	9606.ENSP00000364801	9606.ENSP00000400175	0.452	0.452
ILF3	RPL27	9606.ENSP00000404121	9606.ENSP00000464813	0.452	0.452
RPL26	ZC3HAV1	9606.ENSP00000463784	9606.ENSP00000242351	0.452	0.452
CDC5L	ILF2	9606.ENSP00000360532	9606.ENSP00000355011	0.453	0.453
FBL	GNL3	9606.ENSP00000221801	9606.ENSP00000395772	0.453	0.453
RAB5C	RAP1B	9606.ENSP00000447053	9606.ENSP00000250559	0.453	0.453
BRIX1	RPL13A	9606.ENSP00000338862	9606.ENSP00000375730	0.454	0.454
EXOSC4	RPS4X	9606.ENSP00000315476	9606.ENSP00000362744	0.454	0.454
NOM1	RPS2	9606.ENSP00000275820	9606.ENSP00000341885	0.454	0.454
PHB	SYNCRIP	9606.ENSP00000479488	9606.ENSP00000358635	0.454	0.454
PPP1CC	RUVBL2	9606.ENSP00000341779	9606.ENSP00000473172	0.454	0.454
DAP3	RPL4	9606.ENSP00000357320	9606.ENSP00000311430	0.455	0.455
DDX21	KPNA2	9606.ENSP00000346120	9606.ENSP00000438483	0.455	0.455
DDX56	MRTO4	9606.ENSP00000258772	9606.ENSP00000364320	0.455	0.455
LRPPRC	PHB2	9606.ENSP00000260665	9606.ENSP00000441875	0.455	0.455
MAK16	RPL13A	9606.ENSP00000353246	9606.ENSP00000375730	0.455	0.455
ACTN1	TTN	9606.ENSP00000377941	9606.ENSP00000467141	0.457	0.457
ADAR	ILF3	9606.ENSP00000357459	9606.ENSP00000404121	0.457	0.457
AIFM1	HSPA1B	9606.ENSP00000287295	9606.ENSP00000364801	0.457	0.457
ALDH2	HSPD1	9606.ENSP00000261733	9606.ENSP00000340019	0.457	0.457
ANP32A	SET	9606.ENSP00000417864	9606.ENSP00000361777	0.457	0.457
BRIX1	GNL3	9606.ENSP00000338862	9606.ENSP00000395772	0.457	0.457
C1QBP	FBL	9606.ENSP00000225698	9606.ENSP00000221801	0.457	0.457
C1QBP	LBR	9606.ENSP00000225698	9606.ENSP00000339883	0.457	0.457
C1QBP	DDX21	9606.ENSP00000225698	9606.ENSP00000346120	0.457	0.457
C1QBP	PHB	9606.ENSP00000225698	9606.ENSP00000479488	0.457	0.457
CALR	CANX	9606.ENSP00000320866	9606.ENSP00000247461	0.457	0.457
CANX	PGRMC1	9606.ENSP00000247461	9606.ENSP00000217971	0.457	0.457
CANX	PHB	9606.ENSP00000247461	9606.ENSP00000479488	0.457	0.457
CCAR2	RBM39	9606.ENSP00000310670	9606.ENSP00000253363	0.457	0.457
CCT8	HDAC1	9606.ENSP00000286788	9606.ENSP00000362649	0.457	0.457
CDK1	SQSTM1	9606.ENSP00000378699	9606.ENSP00000374455	0.457	0.457
CDK1	G3BP1	9606.ENSP00000378699	9606.ENSP00000377681	0.457	0.457
CLU	HSPA5	9606.ENSP00000315130	9606.ENSP00000324173	0.457	0.457
CSNK2B	NOLC1	9606.ENSP00000365042	9606.ENSP00000385410	0.457	0.457
CTNNB1	IQGAP1	9606.ENSP00000495360	9606.ENSP00000268182	0.457	0.457
CTNNB1	EGFR	9606.ENSP00000495360	9606.ENSP00000275493	0.457	0.457
CTNNB1	SMARCA5	9606.ENSP00000495360	9606.ENSP00000283131	0.457	0.457
CTNNB1	RUVBL1	9606.ENSP00000495360	9606.ENSP00000318297	0.457	0.457
CTNNB1	PKM	9606.ENSP00000495360	9606.ENSP00000320171	0.457	0.457
CTNNB1	HDAC1	9606.ENSP00000495360	9606.ENSP00000362649	0.457	0.457
CTNNB1	RUVBL2	9606.ENSP00000495360	9606.ENSP00000473172	0.457	0.457
CTNND1	G3BP1	9606.ENSP00000382004	9606.ENSP00000377681	0.457	0.457
DAP3	YBX1	9606.ENSP00000357320	9606.ENSP00000361626	0.457	0.457
DDB1	RBBP4	9606.ENSP00000301764	9606.ENSP00000362592	0.457	0.457
DDB1	HDAC1	9606.ENSP00000301764	9606.ENSP00000362649	0.457	0.457
DDB1	RBBP7	9606.ENSP00000301764	9606.ENSP00000369424	0.457	0.457
DDX17	HNRNPH1	9606.ENSP00000380033	9606.ENSP00000349168	0.457	0.457
DDX17	HDAC1	9606.ENSP00000380033	9606.ENSP00000362649	0.457	0.457
DDX21	RBM39	9606.ENSP00000346120	9606.ENSP00000253363	0.457	0.457
DDX21	G3BP1	9606.ENSP00000346120	9606.ENSP00000377681	0.457	0.457
DDX21	YBX1	9606.ENSP00000346120	9606.ENSP00000361626	0.457	0.457
DDX3X	PABPC1	9606.ENSP00000494040	9606.ENSP00000313007	0.457	0.457
DDX3X	EIF3C	9606.ENSP00000494040	9606.ENSP00000332604	0.457	0.457
DDX3X	EIF3B	9606.ENSP00000494040	9606.ENSP00000354125	0.457	0.457
DDX3X	EIF3A	9606.ENSP00000494040	9606.ENSP00000358140	0.457	0.457
DDX3X	G3BP1	9606.ENSP00000494040	9606.ENSP00000377681	0.457	0.457
DDX3X	EIF3F	9606.ENSP00000494040	9606.ENSP00000431800	0.457	0.457
DDX5	TRIM28	9606.ENSP00000225792	9606.ENSP00000253024	0.457	0.457
DDX5	NXF1	9606.ENSP00000225792	9606.ENSP00000436679	0.457	0.457
DDX5	YBX1	9606.ENSP00000225792	9606.ENSP00000361626	0.457	0.457
DDX5	HDAC1	9606.ENSP00000225792	9606.ENSP00000362649	0.457	0.457
DHX30	YBX1	9606.ENSP00000405620	9606.ENSP00000361626	0.457	0.457
DHX30	G3BP1	9606.ENSP00000405620	9606.ENSP00000377681	0.457	0.457
DHX9	ILF2	9606.ENSP00000356520	9606.ENSP00000355011	0.457	0.457
DHX9	NXF1	9606.ENSP00000356520	9606.ENSP00000436679	0.457	0.457
DHX9	ILF3	9606.ENSP00000356520	9606.ENSP00000404121	0.457	0.457
DHX9	YBX1	9606.ENSP00000356520	9606.ENSP00000361626	0.457	0.457
DHX9	HNRNPU	9606.ENSP00000356520	9606.ENSP00000491215	0.457	0.457
DSP	G3BP1	9606.ENSP00000369129	9606.ENSP00000377681	0.457	0.457
EGFR	LGALS3	9606.ENSP00000275493	9606.ENSP00000254301	0.457	0.457
EGFR	IQGAP1	9606.ENSP00000275493	9606.ENSP00000268182	0.457	0.457
EGFR	HSP90B1	9606.ENSP00000275493	9606.ENSP00000299767	0.457	0.457
