node1	node2	node1_string_id	node2_string_id	weight1	weight2
MRPL2	RPS17	9606.ENSP00000373404	9606.ENSP00000498019	0.403	0.402
MRPL2	RPL10	9606.ENSP00000373404	9606.ENSP00000413436	0.403	0.403
MRPL21	RPL8	9606.ENSP00000354580	9606.ENSP00000262584	0.403	0.402
MRPL21	RPL10A	9606.ENSP00000354580	9606.ENSP00000363018	0.403	0.402
MRPL46	RPL8	9606.ENSP00000312311	9606.ENSP00000262584	0.403	0.402
BUB3	CCT7	9606.ENSP00000357858	9606.ENSP00000258091	0.404	0.404
CAVIN1	EGFR	9606.ENSP00000349541	9606.ENSP00000275493	0.404	0.404
DAP3	RPL3	9606.ENSP00000357320	9606.ENSP00000346001	0.404	0.404
DAP3	RPL13A	9606.ENSP00000357320	9606.ENSP00000375730	0.404	0.404
DAP3	RPS16	9606.ENSP00000357320	9606.ENSP00000367806	0.404	0.404
HSP90AB1	HSPD1	9606.ENSP00000360609	9606.ENSP00000340019	0.404	0.404
MRPL1	RPS15	9606.ENSP00000315017	9606.ENSP00000466010	0.404	0.404
MRPL1	UBA52	9606.ENSP00000315017	9606.ENSP00000388107	0.404	0.404
MRPL1	RPS17	9606.ENSP00000315017	9606.ENSP00000498019	0.404	0.404
MRPL19	RPS13	9606.ENSP00000377486	9606.ENSP00000435777	0.404	0.404
MRPL19	RPS5	9606.ENSP00000377486	9606.ENSP00000472985	0.404	0.404
MRPL19	RPL17	9606.ENSP00000377486	9606.ENSP00000463842	0.404	0.404
MRPL2	UBA52	9606.ENSP00000373404	9606.ENSP00000388107	0.404	0.404
MRPL21	RPL3	9606.ENSP00000354580	9606.ENSP00000346001	0.404	0.404
MRPL21	RPS5	9606.ENSP00000354580	9606.ENSP00000472985	0.404	0.404
MRPL21	RPS13	9606.ENSP00000354580	9606.ENSP00000435777	0.404	0.404
MRPL46	RPS13	9606.ENSP00000312311	9606.ENSP00000435777	0.404	0.404
NOP2	SRP68	9606.ENSP00000371858	9606.ENSP00000312066	0.404	0.404
OASL	RPL35	9606.ENSP00000257570	9606.ENSP00000259469	0.404	0.404
RPS2	SKIC8	9606.ENSP00000341885	9606.ENSP00000453801	0.404	0.404
RPS26	SLC25A1	9606.ENSP00000348849	9606.ENSP00000215882	0.404	0.404
CAMK2D	YWHAG	9606.ENSP00000425824	9606.ENSP00000306330	0.405	0.404
DDX21	MOV10	9606.ENSP00000346120	9606.ENSP00000399797	0.405	0.404
DDX3X	RPL26	9606.ENSP00000494040	9606.ENSP00000463784	0.405	0.405
HSPA5	SEC63	9606.ENSP00000324173	9606.ENSP00000357998	0.405	0.404
PCBP2	VCP	9606.ENSP00000352438	9606.ENSP00000351777	0.405	0.404
AIMP2	BCAS2	9606.ENSP00000223029	9606.ENSP00000358554	0.406	0.406
NAT10	RPL5	9606.ENSP00000257829	9606.ENSP00000359345	0.406	0.406
PDCD11	RPL9	9606.ENSP00000358812	9606.ENSP00000494697	0.406	0.406
POLR1C	SUPT16H	9606.ENSP00000496044	9606.ENSP00000216297	0.406	0.406
RBM39	RPS7	9606.ENSP00000253363	9606.ENSP00000495273	0.406	0.406
RPLP0	SRPR	9606.ENSP00000449328	9606.ENSP00000328023	0.406	0.406
GTF2F1	POLR1C	9606.ENSP00000377969	9606.ENSP00000496044	0.407	0.407
RPS2	YBX1	9606.ENSP00000341885	9606.ENSP00000361626	0.407	0.407
RSL1D1	YBX1	9606.ENSP00000460871	9606.ENSP00000361626	0.407	0.407
PRPF8	RBM39	9606.ENSP00000460348	9606.ENSP00000253363	0.408	0.408
PSMA4	VCP	9606.ENSP00000044462	9606.ENSP00000351777	0.408	0.408
RPL26	WDR74	9606.ENSP00000463784	9606.ENSP00000432119	0.408	0.408
SF3B3	SMC1A	9606.ENSP00000305790	9606.ENSP00000323421	0.408	0.408
CCT3	PSMA2	9606.ENSP00000295688	9606.ENSP00000223321	0.409	0.408
CCT7	PSMA2	9606.ENSP00000258091	9606.ENSP00000223321	0.409	0.408
CDC5L	KDM1A	9606.ENSP00000360532	9606.ENSP00000383042	0.409	0.408
DDX24	TBL3	9606.ENSP00000481495	9606.ENSP00000454836	0.409	0.408
EEF1A1	PSMA2	9606.ENSP00000339063	9606.ENSP00000223321	0.409	0.408
G3BP2	RPS8	9606.ENSP00000352738	9606.ENSP00000379888	0.409	0.408
HNRNPH1	TCERG1	9606.ENSP00000349168	9606.ENSP00000296702	0.409	0.408
HSP90AB1	PSMA2	9606.ENSP00000360609	9606.ENSP00000223321	0.409	0.408
HSPA1B	TCERG1	9606.ENSP00000364801	9606.ENSP00000296702	0.409	0.408
HSPA5	TCERG1	9606.ENSP00000324173	9606.ENSP00000296702	0.409	0.408
HSPA8	PSMA2	9606.ENSP00000437125	9606.ENSP00000223321	0.409	0.408
HSPA8	TCERG1	9606.ENSP00000437125	9606.ENSP00000296702	0.409	0.408
IQGAP1	VCP	9606.ENSP00000268182	9606.ENSP00000351777	0.409	0.408
MRPL1	RPL13A	9606.ENSP00000315017	9606.ENSP00000375730	0.409	0.409
PABPC1	YBX3	9606.ENSP00000313007	9606.ENSP00000228251	0.409	0.408
PABPC1	PCBP1	9606.ENSP00000313007	9606.ENSP00000305556	0.409	0.408
PCBP1	TCERG1	9606.ENSP00000305556	9606.ENSP00000296702	0.409	0.408
RANGAP1	SEH1L	9606.ENSP00000401470	9606.ENSP00000382779	0.409	0.408
RBM39	SF3B2	9606.ENSP00000253363	9606.ENSP00000318861	0.409	0.408
RPF2	RPL13	9606.ENSP00000402338	9606.ENSP00000307889	0.409	0.409
RPF2	RPL13A	9606.ENSP00000402338	9606.ENSP00000375730	0.409	0.409
AIFM1	SYNCRIP	9606.ENSP00000287295	9606.ENSP00000358635	0.41	0.41
DDX21	ZNF512	9606.ENSP00000346120	9606.ENSP00000347648	0.41	0.41
GCN1L1	RPS10	9606.ENSP00000300648	9606.ENSP00000481646	0.41	0.41
HEATR1	PSMA2	9606.ENSP00000355541	9606.ENSP00000223321	0.41	0.41
AATF	RPL7A	9606.ENSP00000477848	9606.ENSP00000361076	0.411	0.411
DDX18	RPL26	9606.ENSP00000263239	9606.ENSP00000463784	0.411	0.41
GRSF1	NDUFS3	9606.ENSP00000254799	9606.ENSP00000263774	0.411	0.41
IGF2BP3	RPS16	9606.ENSP00000258729	9606.ENSP00000367806	0.411	0.41
MRPL2	RPL17	9606.ENSP00000373404	9606.ENSP00000463842	0.411	0.411
RBM39	RPS4X	9606.ENSP00000253363	9606.ENSP00000362744	0.411	0.41
DDX21	NOP58	9606.ENSP00000346120	9606.ENSP00000264279	0.412	0.412
DDX24	ZC3HAV1	9606.ENSP00000481495	9606.ENSP00000242351	0.412	0.412
MCM4	SF3A1	9606.ENSP00000262105	9606.ENSP00000215793	0.412	0.412
RPS3A	USP10	9606.ENSP00000346050	9606.ENSP00000457411	0.412	0.412
SND1	USP10	9606.ENSP00000346762	9606.ENSP00000457411	0.412	0.412
PABPC1	UBAP2L	9606.ENSP00000313007	9606.ENSP00000389445	0.413	0.412
RBM39	RPS8	9606.ENSP00000253363	9606.ENSP00000379888	0.413	0.412
IPO5	IPO7	9606.ENSP00000261574	9606.ENSP00000369042	0.414	0.414
NOL6	RPL4	9606.ENSP00000297990	9606.ENSP00000311430	0.414	0.414
NT5E	RHOG	9606.ENSP00000257770	9606.ENSP00000339467	0.414	0.414
BUB3	CCT5	9606.ENSP00000357858	9606.ENSP00000280326	0.415	0.414
DCAF13	IFI16	9606.ENSP00000297579	9606.ENSP00000357113	0.415	0.414
EBNA1BP2	NOP58	9606.ENSP00000407323	9606.ENSP00000264279	0.415	0.415
EXOSC4	NOL6	9606.ENSP00000315476	9606.ENSP00000297990	0.416	0.416
NOP58	POLR1E	9606.ENSP00000264279	9606.ENSP00000367029	0.416	0.416
RPS8	YBX1	9606.ENSP00000379888	9606.ENSP00000361626	0.416	0.416
EPRS	RPS16	9606.ENSP00000355890	9606.ENSP00000367806	0.417	0.417
RPF2	RPL35	9606.ENSP00000402338	9606.ENSP00000259469	0.417	0.417
G3BP1	ZC3HAV1	9606.ENSP00000377681	9606.ENSP00000242351	0.419	0.418
NVL	ZNF512	9606.ENSP00000281701	9606.ENSP00000347648	0.419	0.418
AARS1	NMD3	9606.ENSP00000261772	9606.ENSP00000417559	0.42	0.42
CDC42	EPHA2	9606.ENSP00000497733	9606.ENSP00000351209	0.42	0.42
CDC73	MYH9	9606.ENSP00000356405	9606.ENSP00000216181	0.42	0.42
DDRGK1	EMD	9606.ENSP00000346483	9606.ENSP00000358857	0.42	0.42
DDX18	TBL3	9606.ENSP00000263239	9606.ENSP00000454836	0.42	0.42
DDX21	DHX9	9606.ENSP00000346120	9606.ENSP00000356520	0.42	0.42
DDX24	RPF2	9606.ENSP00000481495	9606.ENSP00000402338	0.42	0.42
DDX3X	RPS3	9606.ENSP00000494040	9606.ENSP00000278572	0.42	0.42
DDX5	ZNF326	9606.ENSP00000225792	9606.ENSP00000340796	0.42	0.42
DDX50	ZNF638	9606.ENSP00000362687	9606.ENSP00000386433	0.42	0.42
DNAJA1	TUBB	9606.ENSP00000369127	9606.ENSP00000339001	0.42	0.42
EWSR1	SMARCC1	9606.ENSP00000400142	9606.ENSP00000254480	0.42	0.42
EWSR1	HNRNPD	9606.ENSP00000400142	9606.ENSP00000313199	0.42	0.42
EXOSC6	PSMA3	9606.ENSP00000398597	9606.ENSP00000216455	0.42	0.42
G3BP1	RPS11	9606.ENSP00000377681	9606.ENSP00000270625	0.42	0.42
G3BP1	NUP214	9606.ENSP00000377681	9606.ENSP00000352400	0.42	0.42
G3BP1	NUP62	9606.ENSP00000377681	9606.ENSP00000471191	0.42	0.42
G3BP2	WDR36	9606.ENSP00000352738	9606.ENSP00000423067	0.42	0.42
GEMIN5	SNRPB2	9606.ENSP00000285873	9606.ENSP00000246071	0.42	0.42
HSPA4	VCP	9606.ENSP00000302961	9606.ENSP00000351777	0.42	0.42
MCM5	SF3A1	9606.ENSP00000216122	9606.ENSP00000215793	0.42	0.42
MYO1B	PPP1CC	9606.ENSP00000376132	9606.ENSP00000341779	0.42	0.42
PCBP1	SRSF3	9606.ENSP00000305556	9606.ENSP00000362820	0.42	0.42
PSMD14	PTPN2	9606.ENSP00000386541	9606.ENSP00000311857	0.42	0.42
RBM39	SF3B3	9606.ENSP00000253363	9606.ENSP00000305790	0.42	0.42
RPL3	RRP8	9606.ENSP00000346001	9606.ENSP00000254605	0.42	0.42
RPS2	TPT1	9606.ENSP00000341885	9606.ENSP00000477781	0.42	0.42
AARS1	NSUN2	9606.ENSP00000261772	9606.ENSP00000264670	0.421	0.42
ACSL3	TMPO	9606.ENSP00000350012	9606.ENSP00000266732	0.421	0.42
ACTR2	MISP	9606.ENSP00000367220	9606.ENSP00000215582	0.421	0.42
AHNAK	EEF1B2	9606.ENSP00000367263	9606.ENSP00000376055	0.421	0.42
AQR	RBM39	9606.ENSP00000156471	9606.ENSP00000253363	0.421	0.42
CCT3	KPNA4	9606.ENSP00000295688	9606.ENSP00000334373	0.421	0.42
CCT8	CDK9	9606.ENSP00000286788	9606.ENSP00000362361	0.421	0.42
CDC73	CDK9	9606.ENSP00000356405	9606.ENSP00000362361	0.421	0.42
CDK9	DDX5	9606.ENSP00000362361	9606.ENSP00000225792	0.421	0.42
CDK9	SYNCRIP	9606.ENSP00000362361	9606.ENSP00000358635	0.421	0.42
CDK9	CSNK2B	9606.ENSP00000362361	9606.ENSP00000365042	0.421	0.42
CDK9	CKAP5	9606.ENSP00000362361	9606.ENSP00000432768	0.421	0.42
DAP3	RBM39	9606.ENSP00000357320	9606.ENSP00000253363	0.421	0.42
DARS2	KARS	9606.ENSP00000497569	9606.ENSP00000325448	0.421	0.42
DAZAP1	RBM12	9606.ENSP00000233078	9606.ENSP00000363228	0.421	0.42
DDB1	SUPT16H	9606.ENSP00000301764	9606.ENSP00000216297	0.421	0.42
DDX24	NOC2L	9606.ENSP00000481495	9606.ENSP00000317992	0.421	0.421
EEF1A1	PKM	9606.ENSP00000339063	9606.ENSP00000320171	0.421	0.42
EGFR	EMD	9606.ENSP00000275493	9606.ENSP00000358857	0.421	0.42
EIF4A3	LBR	9606.ENSP00000497641	9606.ENSP00000339883	0.421	0.42
FUBP3	PCBP2	9606.ENSP00000318177	9606.ENSP00000352438	0.421	0.42
FXR1	USP10	9606.ENSP00000350170	9606.ENSP00000457411	0.421	0.42
HSPA5	PSMA2	9606.ENSP00000324173	9606.ENSP00000223321	0.421	0.42
IGF2BP3	SUPV3L1	9606.ENSP00000258729	9606.ENSP00000352678	0.421	0.42
ILF3	NKRF	9606.ENSP00000404121	9606.ENSP00000442308	0.421	0.42
MCM3	NUP88	9606.ENSP00000480987	9606.ENSP00000458954	0.421	0.42
MCM3	NUP62	9606.ENSP00000480987	9606.ENSP00000471191	0.421	0.42
MCM5	SF3A3	9606.ENSP00000216122	9606.ENSP00000362110	0.421	0.42
MRPS27	RBM39	9606.ENSP00000426941	9606.ENSP00000253363	0.421	0.42
MRPS27	YBX1	9606.ENSP00000426941	9606.ENSP00000361626	0.421	0.42
NAA15	RPL35	9606.ENSP00000296543	9606.ENSP00000259469	0.421	0.421
NAT10	RPL4	9606.ENSP00000257829	9606.ENSP00000311430	0.421	0.421
OASL	RPS6	9606.ENSP00000257570	9606.ENSP00000369757	0.421	0.421
PABPC1	TPT1	9606.ENSP00000313007	9606.ENSP00000477781	0.421	0.42
PABPC1	RUVBL1	9606.ENSP00000313007	9606.ENSP00000318297	0.421	0.42
RACK1	TPT1	9606.ENSP00000426909	9606.ENSP00000477781	0.421	0.42
RBM39	SF3A1	9606.ENSP00000253363	9606.ENSP00000215793	0.421	0.42
RBM39	YBX3	9606.ENSP00000253363	9606.ENSP00000228251	0.421	0.42
RBM39	SNRPB2	9606.ENSP00000253363	9606.ENSP00000246071	0.421	0.42
RBM39	RPS2	9606.ENSP00000253363	9606.ENSP00000341885	0.421	0.42
RPL4	RRP8	9606.ENSP00000311430	9606.ENSP00000254605	0.421	0.42
RPLP0	TPT1	9606.ENSP00000449328	9606.ENSP00000477781	0.421	0.42
RPS4X	TPT1	9606.ENSP00000362744	9606.ENSP00000477781	0.421	0.42
RPS7	TPT1	9606.ENSP00000495273	9606.ENSP00000477781	0.421	0.42
RPSA	SF3B1	9606.ENSP00000389351	9606.ENSP00000335321	0.421	0.42
RPSA	YBX1	9606.ENSP00000389351	9606.ENSP00000361626	0.421	0.421
SDHA	TRAP1	9606.ENSP00000264932	9606.ENSP00000246957	0.421	0.42
AAAS	KPNB1	9606.ENSP00000209873	9606.ENSP00000290158	0.422	0.422
ADAR	RBM39	9606.ENSP00000357459	9606.ENSP00000253363	0.422	0.422
ADRM1	RPN2	9606.ENSP00000478877	9606.ENSP00000237530	0.422	0.422
ADRM1	RPN1	9606.ENSP00000478877	9606.ENSP00000296255	0.422	0.422
ADRM1	SNRNP200	9606.ENSP00000478877	9606.ENSP00000317123	0.422	0.422
ALDH1B1	XRN2	9606.ENSP00000366927	9606.ENSP00000366396	0.422	0.422
ALYREF	RBM39	9606.ENSP00000421592	9606.ENSP00000253363	0.422	0.422
CAPRIN1	RPS6	9606.ENSP00000340329	9606.ENSP00000369757	0.422	0.422
CPSF2	WDR82	9606.ENSP00000298875	9606.ENSP00000296490	0.422	0.422
CPSF3	WDR82	9606.ENSP00000238112	9606.ENSP00000296490	0.422	0.422
CS	SLC25A1	9606.ENSP00000342056	9606.ENSP00000215882	0.422	0.422
CS	DRG1	9606.ENSP00000342056	9606.ENSP00000329715	0.422	0.422
CTNNB1	HSP90AB1	9606.ENSP00000495360	9606.ENSP00000360609	0.422	0.422
DDX17	EWSR1	9606.ENSP00000380033	9606.ENSP00000400142	0.422	0.422
DDX21	PRPF8	9606.ENSP00000346120	9606.ENSP00000460348	0.422	0.422
DDX42	RBM39	9606.ENSP00000464050	9606.ENSP00000253363	0.422	0.422
DDX5	RBM39	9606.ENSP00000225792	9606.ENSP00000253363	0.422	0.422
DDX56	DKC1	9606.ENSP00000258772	9606.ENSP00000358563	0.422	0.422
DHX15	RBM39	9606.ENSP00000336741	9606.ENSP00000253363	0.422	0.422
DHX30	RBM39	9606.ENSP00000405620	9606.ENSP00000253363	0.422	0.422
DKC1	RSL1D1	9606.ENSP00000358563	9606.ENSP00000460871	0.422	0.422
DRG1	SLC25A1	9606.ENSP00000329715	9606.ENSP00000215882	0.422	0.422
EIF3A	G3BP1	9606.ENSP00000358140	9606.ENSP00000377681	0.422	0.422
EIF3L	G3BP1	9606.ENSP00000499067	9606.ENSP00000377681	0.422	0.422
FYTTD1	RBM39	9606.ENSP00000241502	9606.ENSP00000253363	0.422	0.422
G3BP1	RPS23	9606.ENSP00000377681	9606.ENSP00000296674	0.422	0.422
G3BP1	RPS9	9606.ENSP00000377681	9606.ENSP00000375632	0.422	0.422
G3BP1	RPS15	9606.ENSP00000377681	9606.ENSP00000466010	0.422	0.422
G3BP1	RPL6	9606.ENSP00000377681	9606.ENSP00000403172	0.422	0.422
G3BP1	RPS18	9606.ENSP00000377681	9606.ENSP00000393241	0.422	0.422
G3BP1	RPLP0	9606.ENSP00000377681	9606.ENSP00000449328	0.422	0.422
G3BP1	RPL27	9606.ENSP00000377681	9606.ENSP00000464813	0.422	0.422
G3BP1	RPL17	9606.ENSP00000377681	9606.ENSP00000463842	0.422	0.422
G3BP1	RPS17	9606.ENSP00000377681	9606.ENSP00000498019	0.422	0.422
G3BP1	RPS8	9606.ENSP00000377681	9606.ENSP00000379888	0.422	0.422
G3BP2	RPL35	9606.ENSP00000352738	9606.ENSP00000259469	0.422	0.422
G3BP2	RPL15	9606.ENSP00000352738	9606.ENSP00000309334	0.422	0.422
G3BP2	RPS6	9606.ENSP00000352738	9606.ENSP00000369757	0.422	0.422
G3BP2	GTPBP4	9606.ENSP00000352738	9606.ENSP00000354040	0.422	0.422
G3BP2	RPS13	9606.ENSP00000352738	9606.ENSP00000435777	0.422	0.422
G3BP2	RPS17	9606.ENSP00000352738	9606.ENSP00000498019	0.422	0.422
G3BP2	RPL27	9606.ENSP00000352738	9606.ENSP00000464813	0.422	0.422
G3BP2	RPS9	9606.ENSP00000352738	9606.ENSP00000375632	0.422	0.422
GTPBP4	RRP8	9606.ENSP00000354040	9606.ENSP00000254605	0.422	0.422
HNRNPH1	IGF2BP3	9606.ENSP00000349168	9606.ENSP00000258729	0.422	0.422
HNRNPH1	PRMT5	9606.ENSP00000349168	9606.ENSP00000319169	0.422	0.422
HNRNPH1	TNPO1	9606.ENSP00000349168	9606.ENSP00000336712	0.422	0.422
HNRNPL	ILF3	9606.ENSP00000221419	9606.ENSP00000404121	0.422	0.422
IDH2	IDH3A	9606.ENSP00000331897	9606.ENSP00000299518	0.422	0.422
IGF2BP3	RACK1	9606.ENSP00000258729	9606.ENSP00000426909	0.422	0.422
IGF2BP3	RPL4	9606.ENSP00000258729	9606.ENSP00000311430	0.422	0.422
IGF2BP3	RCC1L	9606.ENSP00000258729	9606.ENSP00000480364	0.422	0.422
ILF3	LARP1	9606.ENSP00000404121	9606.ENSP00000336721	0.422	0.422
ILF3	RSL1D1	9606.ENSP00000404121	9606.ENSP00000460871	0.422	0.422
KPNA6	NOP56	9606.ENSP00000362728	9606.ENSP00000370589	0.422	0.422
KPNB1	NUP210	9606.ENSP00000290158	9606.ENSP00000254508	0.422	0.422
LARP1	RBM39	9606.ENSP00000336721	9606.ENSP00000253363	0.422	0.422
LDHA	PKM	9606.ENSP00000445175	9606.ENSP00000320171	0.422	0.422
MRPL46	SLC25A5	9606.ENSP00000312311	9606.ENSP00000360671	0.422	0.422
NUDT21	P3H1	9606.ENSP00000300291	9606.ENSP00000236040	0.422	0.422
OASL	RPL19	9606.ENSP00000257570	9606.ENSP00000225430	0.422	0.422
OASL	RPL4	9606.ENSP00000257570	9606.ENSP00000311430	0.422	0.422
OASL	RPS2	9606.ENSP00000257570	9606.ENSP00000341885	0.422	0.422
PABPC1	RACK1	9606.ENSP00000313007	9606.ENSP00000426909	0.422	0.422
PABPC1	PCBP2	9606.ENSP00000313007	9606.ENSP00000352438	0.422	0.422
PARP1	RECQL	9606.ENSP00000355759	9606.ENSP00000416739	0.422	0.422
PCBP2	RBM39	9606.ENSP00000352438	9606.ENSP00000253363	0.422	0.422
PCBP2	RACK1	9606.ENSP00000352438	9606.ENSP00000426909	0.422	0.422
PDCD11	RRP8	9606.ENSP00000358812	9606.ENSP00000254605	0.422	0.422
PNKP	SSRP1	9606.ENSP00000323511	9606.ENSP00000278412	0.422	0.422
PPIH	RBM39	9606.ENSP00000306614	9606.ENSP00000253363	0.422	0.422
PRPF31	RBM39	9606.ENSP00000324122	9606.ENSP00000253363	0.422	0.422
PRPF4	RBM39	9606.ENSP00000363313	9606.ENSP00000253363	0.422	0.422
PRPF6	RBM39	9606.ENSP00000266079	9606.ENSP00000253363	0.422	0.422
PSMC4	VCP	9606.ENSP00000157812	9606.ENSP00000351777	0.422	0.422
PTCD3	RBM39	9606.ENSP00000254630	9606.ENSP00000253363	0.422	0.422
RBM39	RPS23	9606.ENSP00000253363	9606.ENSP00000296674	0.422	0.422
RBM39	RPL3	9606.ENSP00000253363	9606.ENSP00000346001	0.422	0.422
RBM39	SYNCRIP	9606.ENSP00000253363	9606.ENSP00000358635	0.422	0.422
RBM39	RPL9	9606.ENSP00000253363	9606.ENSP00000494697	0.422	0.422
