node1	node2	node1_string_id	node2_string_id	weight	weight2
DHX9	MRE11A	9606.ENSP00000356520	9606.ENSP00000325863	0.219	0.219
MRE11A	TRIM28	9606.ENSP00000325863	9606.ENSP00000253024	0.292	0.292
MRE11A	TPR	9606.ENSP00000325863	9606.ENSP00000356448	0.202	0.202
MRE11A	VCP	9606.ENSP00000325863	9606.ENSP00000351777	0.292	0.292
MRE11A	XRCC6	9606.ENSP00000325863	9606.ENSP00000352257	0.442	0.442
MRE11A	PARP1	9606.ENSP00000325863	9606.ENSP00000355759	0.292	0.292
MACROH2A1	RUVBL1	9606.ENSP00000423563	9606.ENSP00000318297	0.401	0.401
ATAD3A	VCP	9606.ENSP00000368030	9606.ENSP00000351777	0.403	0.402
EIF6	RPS4X	9606.ENSP00000363559	9606.ENSP00000362744	0.403	0.402
LMNA	SF3B3	9606.ENSP00000357283	9606.ENSP00000305790	0.408	0.408
DDX17	SFPQ	9606.ENSP00000380033	9606.ENSP00000349748	0.409	0.408
DHX9	ELAVL1	9606.ENSP00000356520	9606.ENSP00000385269	0.409	0.408
PABPC1	PCBP1	9606.ENSP00000313007	9606.ENSP00000305556	0.409	0.408
PABPC1	RALY	9606.ENSP00000313007	9606.ENSP00000246194	0.411	0.41
HNRNPK	RBM14	9606.ENSP00000365458	9606.ENSP00000311747	0.42	0.42
HNRNPA3	HNRNPAB	9606.ENSP00000376309	9606.ENSP00000425031	0.421	0.42
PABPC1	RUVBL1	9606.ENSP00000313007	9606.ENSP00000318297	0.421	0.42
SDHA	TRAP1	9606.ENSP00000264932	9606.ENSP00000246957	0.421	0.42
ADRM1	RPN1	9606.ENSP00000478877	9606.ENSP00000296255	0.422	0.422
DDX17	EWSR1	9606.ENSP00000380033	9606.ENSP00000400142	0.422	0.422
HSP90AA1	VCP	9606.ENSP00000335153	9606.ENSP00000351777	0.423	0.422
C1QBP	NUP107	9606.ENSP00000225698	9606.ENSP00000229179	0.424	0.424
GNL3	NPM1	9606.ENSP00000395772	9606.ENSP00000296930	0.434	0.434
NCL	RPS4X	9606.ENSP00000318195	9606.ENSP00000362744	0.437	0.437
EWSR1	HNRNPA3	9606.ENSP00000400142	9606.ENSP00000376309	0.438	0.438
MRE11A	XRCC6	9606.ENSP00000325863	9606.ENSP00000352257	0.442	0.442
HNRNPK	SF3B3	9606.ENSP00000365458	9606.ENSP00000305790	0.442	0.442
PABPC1	RPL7	9606.ENSP00000313007	9606.ENSP00000339795	0.443	0.443
FBL	RPL4	9606.ENSP00000221801	9606.ENSP00000311430	0.444	0.444
NOP2	RPL26	9606.ENSP00000371858	9606.ENSP00000463784	0.444	0.444
TIMM50	TRIM28	9606.ENSP00000445806	9606.ENSP00000253024	0.445	0.445
NUP107	PRKDC	9606.ENSP00000229179	9606.ENSP00000313420	0.45	0.45
FBL	GNL3	9606.ENSP00000221801	9606.ENSP00000395772	0.453	0.453
ACTB	PHB	9606.ENSP00000494750	9606.ENSP00000479488	0.457	0.457
ATAD3A	PHB	9606.ENSP00000368030	9606.ENSP00000479488	0.457	0.457
C1QBP	FBL	9606.ENSP00000225698	9606.ENSP00000221801	0.457	0.457
C1QBP	PHB	9606.ENSP00000225698	9606.ENSP00000479488	0.457	0.457
CBX3	TRIM28	9606.ENSP00000336687	9606.ENSP00000253024	0.457	0.457
CBX3	MACROH2A1	9606.ENSP00000336687	9606.ENSP00000423563	0.457	0.457
DDX39B	FYTTD1	9606.ENSP00000416269	9606.ENSP00000241502	0.457	0.457
DHX9	EWSR1	9606.ENSP00000356520	9606.ENSP00000400142	0.457	0.457
LMNA	PCBP1	9606.ENSP00000357283	9606.ENSP00000305556	0.457	0.457
LMNA	LMNB2	9606.ENSP00000357283	9606.ENSP00000327054	0.457	0.457
MCM5	PHB	9606.ENSP00000216122	9606.ENSP00000479488	0.457	0.457
NCL	NPM3	9606.ENSP00000318195	9606.ENSP00000359128	0.457	0.457
NPM1	TRIM28	9606.ENSP00000296930	9606.ENSP00000253024	0.457	0.457
NPM1	PHB	9606.ENSP00000296930	9606.ENSP00000479488	0.457	0.457
NPM1	RPL5	9606.ENSP00000296930	9606.ENSP00000359345	0.457	0.457
PARP1	PRKDC	9606.ENSP00000355759	9606.ENSP00000313420	0.457	0.457
PARP1	PHB	9606.ENSP00000355759	9606.ENSP00000479488	0.457	0.457
PHB	RPL7	9606.ENSP00000479488	9606.ENSP00000339795	0.457	0.457
PHB	RPS4X	9606.ENSP00000479488	9606.ENSP00000362744	0.457	0.457
POLR2E	RUVBL2	9606.ENSP00000478303	9606.ENSP00000473172	0.457	0.457
PRKDC	TRIM28	9606.ENSP00000313420	9606.ENSP00000253024	0.457	0.457
RUVBL1	TRIM28	9606.ENSP00000318297	9606.ENSP00000253024	0.457	0.457
RUVBL2	TRIM28	9606.ENSP00000473172	9606.ENSP00000253024	0.457	0.457
MACROH2A1	PARP1	9606.ENSP00000423563	9606.ENSP00000355759	0.458	0.458
EIF6	FBL	9606.ENSP00000363559	9606.ENSP00000221801	0.465	0.465
KPNA2	RANBP2	9606.ENSP00000438483	9606.ENSP00000283195	0.466	0.466
GNL3	RSL1D1	9606.ENSP00000395772	9606.ENSP00000460871	0.47	0.47
EBNA1BP2	FBL	9606.ENSP00000407323	9606.ENSP00000221801	0.476	0.476
RALY	RANBP2	9606.ENSP00000246194	9606.ENSP00000283195	0.477	0.477
RPL5	RSL1D1	9606.ENSP00000359345	9606.ENSP00000460871	0.485	0.485
LMNA	NUP155	9606.ENSP00000357283	9606.ENSP00000231498	0.486	0.485
ACTB	MYH9	9606.ENSP00000494750	9606.ENSP00000216181	0.488	0.488
DDX17	HNRNPK	9606.ENSP00000380033	9606.ENSP00000365458	0.488	0.487
HNRNPK	RALY	9606.ENSP00000365458	9606.ENSP00000246194	0.488	0.487
EBNA1BP2	RPL7	9606.ENSP00000407323	9606.ENSP00000339795	0.49	0.49
RPL26	RSL1D1	9606.ENSP00000463784	9606.ENSP00000460871	0.491	0.491
EBNA1BP2	RPL26	9606.ENSP00000407323	9606.ENSP00000463784	0.498	0.498
GNL3	RPL18	9606.ENSP00000395772	9606.ENSP00000447001	0.498	0.498
HSP90B1	PPIB	9606.ENSP00000299767	9606.ENSP00000300026	0.501	0.501
EBNA1BP2	RPL37	9606.ENSP00000407323	9606.ENSP00000274242	0.502	0.502
NUP107	TPR	9606.ENSP00000229179	9606.ENSP00000356448	0.502	0.502
RPL37	RSL1D1	9606.ENSP00000274242	9606.ENSP00000460871	0.502	0.502
PRKDC	RUVBL2	9606.ENSP00000313420	9606.ENSP00000473172	0.506	0.506
FBL	NOP2	9606.ENSP00000221801	9606.ENSP00000371858	0.507	0.507
EIF4A3	PABPC1	9606.ENSP00000497641	9606.ENSP00000313007	0.509	0.509
EBNA1BP2	NCL	9606.ENSP00000407323	9606.ENSP00000318195	0.518	0.518
NCL	NPM1	9606.ENSP00000318195	9606.ENSP00000296930	0.523	0.523
NPM1	NPM3	9606.ENSP00000296930	9606.ENSP00000359128	0.535	0.535
MACROH2A1	RUVBL2	9606.ENSP00000423563	9606.ENSP00000473172	0.539	0.539
RPS24	RSL1D1	9606.ENSP00000414321	9606.ENSP00000460871	0.55	0.55
EWSR1	SFPQ	9606.ENSP00000400142	9606.ENSP00000349748	0.555	0.555
RPS8	RSL1D1	9606.ENSP00000379888	9606.ENSP00000460871	0.557	0.557
DNAJA2	HSPA1B	9606.ENSP00000314030	9606.ENSP00000364801	0.564	0.564
EBNA1BP2	RPL4	9606.ENSP00000407323	9606.ENSP00000311430	0.566	0.566
MACROH2A1	XRCC6	9606.ENSP00000423563	9606.ENSP00000352257	0.569	0.569
FBL	RSL1D1	9606.ENSP00000221801	9606.ENSP00000460871	0.571	0.571
GNL3	RPL5	9606.ENSP00000395772	9606.ENSP00000359345	0.574	0.574
ACTL6A	RUVBL1	9606.ENSP00000397552	9606.ENSP00000318297	0.577	0.577
NOP2	RPL10A	9606.ENSP00000371858	9606.ENSP00000363018	0.577	0.577
NOP2	RPL4	9606.ENSP00000371858	9606.ENSP00000311430	0.59	0.59
NOP2	RPL7	9606.ENSP00000371858	9606.ENSP00000339795	0.59	0.59
ACTL6A	RUVBL2	9606.ENSP00000397552	9606.ENSP00000473172	0.591	0.591
DDX17	EIF4A3	9606.ENSP00000380033	9606.ENSP00000497641	0.591	0.591
EIF4A3	FYTTD1	9606.ENSP00000497641	9606.ENSP00000241502	0.591	0.591
EIF4A3	RALY	9606.ENSP00000497641	9606.ENSP00000246194	0.591	0.591
EIF4A3	SON	9606.ENSP00000497641	9606.ENSP00000348984	0.591	0.591
EIF4A3	RPS8	9606.ENSP00000497641	9606.ENSP00000379888	0.591	0.591
GNL3	RPL7	9606.ENSP00000395772	9606.ENSP00000339795	0.592	0.592
EIF4A3	RPL4	9606.ENSP00000497641	9606.ENSP00000311430	0.594	0.594
RPL18	RSL1D1	9606.ENSP00000447001	9606.ENSP00000460871	0.594	0.594
ACTB	RUVBL1	9606.ENSP00000494750	9606.ENSP00000318297	0.595	0.595
EIF4A3	RPL7	9606.ENSP00000497641	9606.ENSP00000339795	0.596	0.596
RPS11	RSL1D1	9606.ENSP00000270625	9606.ENSP00000460871	0.599	0.599
HSPB1	PRPF19	9606.ENSP00000248553	9606.ENSP00000227524	0.601	0.601
OGDH	PDHB	9606.ENSP00000388183	9606.ENSP00000307241	0.605	0.605
EIF4A3	SF3B3	9606.ENSP00000497641	9606.ENSP00000305790	0.607	0.607
EIF4A3	RPL18	9606.ENSP00000497641	9606.ENSP00000447001	0.61	0.61
HNRNPA0	HNRNPK	9606.ENSP00000316042	9606.ENSP00000365458	0.613	0.613
DHX9	HNRNPK	9606.ENSP00000356520	9606.ENSP00000365458	0.615	0.615
ELAVL1	HNRNPK	9606.ENSP00000385269	9606.ENSP00000365458	0.618	0.618
NOP2	RPL18	9606.ENSP00000371858	9606.ENSP00000447001	0.622	0.622
ACTB	RUVBL2	9606.ENSP00000494750	9606.ENSP00000473172	0.623	0.623
EIF4A3	RPS24	9606.ENSP00000497641	9606.ENSP00000414321	0.625	0.625
GNL3	RPL4	9606.ENSP00000395772	9606.ENSP00000311430	0.627	0.627
CCT8	TRIM28	9606.ENSP00000286788	9606.ENSP00000253024	0.645	0.645
EBNA1BP2	GNL3	9606.ENSP00000407323	9606.ENSP00000395772	0.652	0.652
RPL4	RSL1D1	9606.ENSP00000311430	9606.ENSP00000460871	0.652	0.652
HSP90AA1	HSPA1B	9606.ENSP00000335153	9606.ENSP00000364801	0.656	0.656
GNL3	NOP2	9606.ENSP00000395772	9606.ENSP00000371858	0.658	0.658
HSPB1	SF3B3	9606.ENSP00000248553	9606.ENSP00000305790	0.67	0.67
PARP1	XRCC6	9606.ENSP00000355759	9606.ENSP00000352257	0.671	0.671
HNRNPK	PABPC1	9606.ENSP00000365458	9606.ENSP00000313007	0.684	0.684
NOP2	RSL1D1	9606.ENSP00000371858	9606.ENSP00000460871	0.692	0.692
EIF6	GNL3	9606.ENSP00000363559	9606.ENSP00000395772	0.695	0.695
EIF6	RSL1D1	9606.ENSP00000363559	9606.ENSP00000460871	0.725	0.725
EBNA1BP2	RPL18	9606.ENSP00000407323	9606.ENSP00000447001	0.731	0.731
DDX39B	EIF4A3	9606.ENSP00000416269	9606.ENSP00000497641	0.734	0.734
EIF6	NOP2	9606.ENSP00000363559	9606.ENSP00000371858	0.737	0.737
DLST	OGDH	9606.ENSP00000335304	9606.ENSP00000388183	0.739	0.739
EBNA1BP2	NOP2	9606.ENSP00000407323	9606.ENSP00000371858	0.754	0.754
EBNA1BP2	RSL1D1	9606.ENSP00000407323	9606.ENSP00000460871	0.792	0.792
EBNA1BP2	EIF6	9606.ENSP00000407323	9606.ENSP00000363559	0.819	0.819
SF3B3	SMU1	9606.ENSP00000305790	9606.ENSP00000380336	0.834	0.834
NUP54	RANBP2	9606.ENSP00000264883	9606.ENSP00000283195	0.844	0.844
EIF6	RPL10A	9606.ENSP00000363559	9606.ENSP00000363018	0.868	0.868
NUP155	RANBP2	9606.ENSP00000231498	9606.ENSP00000283195	0.868	0.868
RPL10A	RPL26	9606.ENSP00000363018	9606.ENSP00000463784	0.87	0.87
NUP93	RANBP2	9606.ENSP00000310668	9606.ENSP00000283195	0.872	0.872
RPL37	RPS4X	9606.ENSP00000274242	9606.ENSP00000362744	0.875	0.875
FBL	RPS4X	9606.ENSP00000221801	9606.ENSP00000362744	0.887	0.887
NUP107	NUP54	9606.ENSP00000229179	9606.ENSP00000264883	0.892	0.892
RPL26	RPS4X	9606.ENSP00000463784	9606.ENSP00000362744	0.892	0.892
EEF2	RPL26	9606.ENSP00000307940	9606.ENSP00000463784	0.895	0.895
EIF6	RPL26	9606.ENSP00000363559	9606.ENSP00000463784	0.895	0.895
RPL10A	RPL37	9606.ENSP00000363018	9606.ENSP00000274242	0.895	0.895
RPL26	RPL37	9606.ENSP00000463784	9606.ENSP00000274242	0.895	0.895
RPL26	RPL29	9606.ENSP00000463784	9606.ENSP00000294189	0.895	0.895
RPL26	RPS24	9606.ENSP00000463784	9606.ENSP00000414321	0.895	0.895
EEF2	RPS4X	9606.ENSP00000307940	9606.ENSP00000362744	0.896	0.896
FBL	RPS8	9606.ENSP00000221801	9606.ENSP00000379888	0.898	0.898
RPL29	RPS4X	9606.ENSP00000294189	9606.ENSP00000362744	0.898	0.898
HNRNPK	KPNA2	9606.ENSP00000365458	9606.ENSP00000438483	0.9	0.9
EIF6	RPL37	9606.ENSP00000363559	9606.ENSP00000274242	0.901	0.901
FBL	RPS24	9606.ENSP00000221801	9606.ENSP00000414321	0.903	0.903
EEF2	RPL10A	9606.ENSP00000307940	9606.ENSP00000363018	0.909	0.909
EIF6	RPL7	9606.ENSP00000363559	9606.ENSP00000339795	0.909	0.909
RPL26	RPL5	9606.ENSP00000463784	9606.ENSP00000359345	0.912	0.912
EEF2	RPL7	9606.ENSP00000307940	9606.ENSP00000339795	0.913	0.913
FBL	RPS11	9606.ENSP00000221801	9606.ENSP00000270625	0.914	0.914
RPL26	RPL4	9606.ENSP00000463784	9606.ENSP00000311430	0.914	0.914
RPL10A	RPS24	9606.ENSP00000363018	9606.ENSP00000414321	0.915	0.915
RPL7	RPS24	9606.ENSP00000339795	9606.ENSP00000414321	0.915	0.915
RPL10A	RPL29	9606.ENSP00000363018	9606.ENSP00000294189	0.916	0.916
RPL10A	RPS4X	9606.ENSP00000363018	9606.ENSP00000362744	0.918	0.918
