node1	node2	node1_string_id	node2_string_id	weight	weight2
SIRT6	XRCC5	9606.ENSP00000337332	9606.ENSP00000375978	0.292	0.292
DDB1	XRCC5	9606.ENSP00000301764	9606.ENSP00000375978	0.292	0.292
DDX17	XRCC5	9606.ENSP00000380033	9606.ENSP00000375978	0.292	0.292
DHX9	XRCC5	9606.ENSP00000356520	9606.ENSP00000375978	0.457	0.457
H2AX	XRCC5	9606.ENSP00000434024	9606.ENSP00000375978	0.457	0.457
HIST2H2BE	XRCC5	9606.ENSP00000358151	9606.ENSP00000375978	0.187	0.187
HIST1H4F	XRCC5	9606.ENSP00000244537	9606.ENSP00000375978	0.457	0.457
HNRNPA1	XRCC5	9606.ENSP00000341826	9606.ENSP00000375978	0.211	0.211
HNRNPC	XRCC5	9606.ENSP00000451291	9606.ENSP00000375978	0.292	0.292
HNRNPD	XRCC5	9606.ENSP00000313199	9606.ENSP00000375978	0.292	0.292
HNRNPL	XRCC5	9606.ENSP00000221419	9606.ENSP00000375978	0.292	0.292
ILF2	XRCC5	9606.ENSP00000355011	9606.ENSP00000375978	0.292	0.292
MACROD1	XRCC5	9606.ENSP00000255681	9606.ENSP00000375978	0.292	0.292
ORC2	XRCC5	9606.ENSP00000234296	9606.ENSP00000375978	0.429	0.428
PARP1	XRCC5	9606.ENSP00000355759	9606.ENSP00000375978	0.459	0.459
PCBP1	XRCC5	9606.ENSP00000305556	9606.ENSP00000375978	0.164	0.163
PHB	XRCC5	9606.ENSP00000479488	9606.ENSP00000375978	0.292	0.292
PNKP	XRCC5	9606.ENSP00000323511	9606.ENSP00000375978	0.292	0.292
POLR2E	XRCC5	9606.ENSP00000478303	9606.ENSP00000375978	0.292	0.292
PRKDC	XRCC5	9606.ENSP00000313420	9606.ENSP00000375978	0.96	0.96
PRPF8	XRCC5	9606.ENSP00000460348	9606.ENSP00000375978	0.17	0.169
RUVBL2	XRCC5	9606.ENSP00000473172	9606.ENSP00000375978	0.183	0.183
SUPT16H	XRCC5	9606.ENSP00000216297	9606.ENSP00000375978	0.292	0.292
TMPO	XRCC5	9606.ENSP00000266732	9606.ENSP00000375978	0.457	0.457
XRCC5	XRCC6	9606.ENSP00000375978	9606.ENSP00000352257	0.967	0.967
XRCC5	YBX1	9606.ENSP00000375978	9606.ENSP00000361626	0.292	0.292
